,phrase,id,annotation,timestamp
1751,Valletta,volks_0545,+,2019-11-27 06:19:12.777972
1752,Valletta,volks_0072,+,2019-11-27 06:19:14.876461
1753,Valletta,trouw_0004,+,2019-11-27 06:19:16.694608
1754,Valley,volks_0200,-,2019-11-27 06:19:25.987127
1755,Valley,teleg_0051,-,2019-11-27 06:19:28.671947
1756,Valley,leeuw_0041,-,2019-11-27 06:20:04.405071
1757,Valley,trouw_0221,-,2019-11-27 06:20:08.299673
1758,Valley,teleg_0105,-,2019-11-27 06:20:11.161897
1759,Valls,volks_0050,-,2019-11-27 06:20:14.159206
1760,Valls,volks_0243,-,2019-11-27 06:20:15.794832
1761,Valls,teleg_0224,-,2019-11-27 06:20:17.514043
1762,Valls,trouw_0294,-,2019-11-27 06:20:18.972956
1763,Valls,teleg_0067,-,2019-11-27 06:20:20.442074
1764,Van,trouw_0172,-,2019-11-27 06:20:22.998228
1765,Van,teleg_0513,-,2019-11-27 06:20:24.252969
1766,Van,trouw_0225,-,2019-11-27 06:20:25.602486
1767,Van,volks_0198,-,2019-11-27 06:20:28.701507
1768,Van,leeuw_0135,-,2019-11-27 06:20:30.167745
1769,Varna,volks_0424,+,2019-11-27 06:20:35.378559
1770,Velden,volks_0494,-,2019-11-27 06:20:39.203688
1771,Velen,trouw_0420,-,2019-11-27 06:20:42.114959
1772,Velen,volks_0546,-,2019-11-27 06:20:43.426507
1773,Velen,teleg_0206,-,2019-11-27 06:20:44.772353
1774,Velen,volks_0010,-,2019-11-27 06:20:46.093710
1775,Velen,leeuw_0101,-,2019-11-27 06:20:47.502935
1776,Venice,volks_0265,-,2019-11-27 06:20:58.923443
1777,Vera,trouw_0225,-,2019-11-27 06:21:06.037721
1778,Vereeniging,trouw_0466,-,2019-11-27 06:21:11.568291
1779,Vermont,trouw_0070,-,2019-11-27 06:21:46.101458
1780,Versailles,teleg_0319,+,2019-11-27 06:21:48.451086
1781,Versailles,trouw_0256,+,2019-11-27 06:21:49.745674
1782,Versailles,volks_0476,+,2019-11-27 06:21:51.124144
1783,Versailles,volks_0274,+,2019-11-27 06:21:52.595303
1784,Versailles,volks_0588,+,2019-11-27 06:21:53.844503
1785,Vic,volks_0175,-,2019-11-27 06:21:57.602748
1786,Vic,volks_0282,-,2019-11-27 06:21:59.178548
1787,Vice,teleg_0008,-,2019-11-27 06:22:04.612596
1788,Vice,leeuw_0011,-,2019-11-27 06:22:06.852809
1789,Vice,volks_0003,-,2019-11-27 06:22:08.681311
1790,Vice,leeuw_0260,-,2019-11-27 06:22:10.193747
1791,Vichy,volks_0225,?,2019-11-27 06:22:23.484481
1792,Vichy,volks_0570,?,2019-11-27 06:22:32.221382
1793,Vichy,volks_0230,?,2019-11-27 06:22:35.601883
1794,Victoria,volks_0387,-,2019-11-27 06:22:38.400279
1795,Victoria,volks_0103,-,2019-11-27 06:22:40.098639
1796,Victoria,volks_0150,-,2019-11-27 06:22:41.786456
1797,Victoria,volks_0303,-,2019-11-27 06:22:43.316674
1798,Victoria,volks_0054,-,2019-11-27 06:22:46.401384
1799,Vigo,trouw_0236,-,2019-11-27 06:22:48.966634
1800,Villiers,leeuw_0214,-,2019-11-27 06:22:54.745367
1801,Vilnius,volks_0183,+,2019-11-27 06:22:57.896156
1802,Vilnius,volks_0008,+,2019-11-27 06:22:59.651027
1803,Vincent,trouw_0174,-,2019-11-27 06:23:02.248508
1804,Vincent,volks_0130,-,2019-11-27 06:23:03.799244
1805,Vincent,volks_0088,-,2019-11-27 06:23:05.158898
1806,Vincent,trouw_0048,-,2019-11-27 06:23:07.061110
1807,Vincent,teleg_0026,-,2019-11-27 06:23:11.640214
1808,Virginia,trouw_0476,-,2019-11-27 06:23:14.643939
1809,Virginia,trouw_0201,-,2019-11-27 06:23:16.568416
1810,Vladimir,leeuw_0114,-,2019-11-27 06:23:19.332050
1811,Vladimir,leeuw_0090,-,2019-11-27 06:23:20.840612
1812,Vladimir,leeuw_0079,-,2019-11-27 06:23:22.247030
1813,Vladimir,volks_0355,-,2019-11-27 06:23:23.686122
1814,Vladimir,teleg_0011,-,2019-11-27 06:23:25.350973
1815,Vrede,teleg_0173,-,2019-11-27 06:23:27.579716
1816,Vrede,volks_0479,-,2019-11-27 06:23:29.022335
1817,Vrede,teleg_0176,-,2019-11-27 06:23:30.517864
1818,Vrede,teleg_0204,-,2019-11-27 06:23:31.873986
1819,Vrede,volks_0476,-,2019-11-27 06:23:33.221669
1820,Waldorf,volks_0128,-,2019-11-27 06:23:36.077839
1821,Walker,volks_0012,-,2019-11-27 06:23:39.650669
1822,Walker,volks_0068,-,2019-11-27 06:23:41.121418
1823,Waren,trouw_0062,-,2019-11-27 06:23:43.413323
1824,Waren,trouw_0090,-,2019-11-27 06:23:44.535856
1825,Waren,teleg_0100,-,2019-11-27 06:23:45.763634
1826,Waren,trouw_0074,-,2019-11-27 06:23:47.245180
1827,Waren,trouw_0189,-,2019-11-27 06:23:48.548164
1828,Warren,volks_0096,-,2019-11-27 06:23:50.854548
1829,Warren,volks_0406,-,2019-11-27 06:23:52.376818
1830,Warschau,trouw_0232,+,2019-11-27 06:23:54.457125
1831,Warschau,trouw_0445,+,2019-11-27 06:23:55.739764
1832,Warschau,volks_0537,+,2019-11-27 06:23:56.931834
1833,Warschau,trouw_0032,+,2019-11-27 06:23:58.165480
1834,Warschau,teleg_0092,+,2019-11-27 06:23:59.408047
1835,Warwick,volks_0179,-,2019-11-27 06:24:27.987600
1836,Waterloo,volks_0540,+,2019-11-27 06:24:30.852113
1837,Waterloo,volks_0148,?,2019-11-27 06:25:09.950338
1838,Waterloo,teleg_0108,-,2019-11-27 06:25:14.279842
1839,Waterloo,volks_0077,+,2019-11-27 06:25:17.522304
1840,Wayne,trouw_0323,-,2019-11-27 06:25:20.208900
1841,Wayne,volks_0260,-,2019-11-27 06:25:21.737626
1842,Weimar,volks_0446,+,2019-11-27 06:25:24.194561
1843,Weimar,trouw_0449,+,2019-11-27 06:25:28.906923
1844,Weimar,trouw_0259,+,2019-11-27 06:25:30.682100
1845,Welcome,trouw_0103,-,2019-11-27 06:25:33.197995
1846,Welcome,volks_0436,-,2019-11-27 06:25:34.807390
1847,Welkom,trouw_0364,-,2019-11-27 06:25:43.315613
1848,Welkom,volks_0424,-,2019-11-27 06:25:44.687806
1849,Welkom,trouw_0229,-,2019-11-27 06:25:46.268148
1850,Welkom,volks_0185,-,2019-11-27 06:25:48.018650
1851,Welkom,volks_0519,-,2019-11-27 06:25:49.741813
1852,Wenen,trouw_0446,+,2019-11-27 06:25:52.138910
1853,Wenen,volks_0031,+,2019-11-27 06:25:53.777092
1854,Wenen,trouw_0430,+,2019-11-27 06:25:55.226036
1855,Wenen,volks_0376,+,2019-11-27 06:25:56.328936
1856,Wenen,trouw_0410,+,2019-11-27 06:25:57.446978
1857,Wer,trouw_0382,-,2019-11-27 06:26:00.010206
1858,Wesley,volks_0307,-,2019-11-27 06:26:02.348601
1859,West End,volks_0362,-,2019-11-27 06:26:41.410997
1860,West End,volks_0012,-,2019-11-27 06:26:43.856896
1861,West End,teleg_0037,-,2019-11-27 06:26:45.711378
1862,Westfield,teleg_0517,-,2019-11-27 06:26:51.612430
1863,Westland,volks_0083,-,2019-11-27 06:27:47.881507
1864,Westminster,trouw_0453,-,2019-11-27 06:28:28.463223
1865,Westminster,volks_0066,-,2019-11-27 06:28:43.260268
1866,Westminster,volks_0414,-,2019-11-27 06:28:48.258091
1867,Westminster,volks_0574,-,2019-11-27 06:28:50.892215
1868,Westminster,volks_0405,-,2019-11-27 06:28:53.476345
1869,Westwood,volks_0265,-,2019-11-27 06:28:56.755295
1870,Wietze,volks_0585,-,2019-11-27 06:28:59.082985
1871,Wietze,teleg_0096,-,2019-11-27 06:29:00.557263
1872,Wil,volks_0343,-,2019-11-27 06:29:02.733266
1873,Wil,trouw_0368,-,2019-11-27 06:29:03.956924
1874,Wil,trouw_0071,-,2019-11-27 06:29:05.502554
1875,Wil,trouw_0177,-,2019-11-27 06:29:07.154926
1876,Wil,trouw_0073,-,2019-11-27 06:29:08.596334
1877,Williams,trouw_0411,-,2019-11-27 06:29:10.661379
1878,Williams,volks_0435,-,2019-11-27 06:29:11.928608
1879,Williams,trouw_0483,-,2019-11-27 06:29:22.829393
1880,Williams,trouw_0333,-,2019-11-27 06:29:24.193853
1881,Williams,trouw_0458,-,2019-11-27 06:29:25.553961
1882,Williamson,volks_0515,-,2019-11-27 06:29:28.304009
1883,Williamson,volks_0582,-,2019-11-27 06:29:31.023456
1884,Williamson,volks_0574,-,2019-11-27 06:29:32.702241
1885,Wilson,trouw_0319,-,2019-11-27 06:29:34.901617
1886,Wilson,trouw_0207,-,2019-11-27 06:29:36.529962
1887,Wilson,volks_0277,-,2019-11-27 06:29:37.907173
1888,Wilson,teleg_0532,-,2019-11-27 06:29:39.142660
1889,Wilson,teleg_0437,-,2019-11-27 06:29:41.193289
1890,Windsor,volks_0430,-,2019-11-27 06:29:51.772046
1891,Windsor,leeuw_0229,-,2019-11-27 06:29:55.432264
1892,Windsor,volks_0236,-,2019-11-27 06:29:58.374900
1893,Winston,volks_0062,-,2019-11-27 06:30:00.659604
1894,Winston,trouw_0070,-,2019-11-27 06:30:01.872205
1895,Winston,volks_0038,-,2019-11-27 06:30:03.131261
1896,Winston,volks_0588,-,2019-11-27 06:30:04.253693
1897,Winston,teleg_0052,-,2019-11-27 06:30:06.162795
1898,Winters,leeuw_0169,-,2019-11-27 06:30:08.838748
1899,Winters,volks_0031,-,2019-11-27 06:30:10.367251
1900,Woodrow,trouw_0207,-,2019-11-27 06:30:12.677877
1901,Wright,trouw_0215,-,2019-11-27 06:30:14.777675
1902,Wright,teleg_0280,-,2019-11-27 06:30:16.123692
1903,Wright,teleg_0309,-,2019-11-27 06:30:17.456072
1904,Xi'an,trouw_0232,+,2019-11-27 06:30:24.060048
1905,Yalta,volks_0494,+,2019-11-27 06:30:29.233082
1906,Yantai,trouw_0125,+,2019-11-27 06:30:36.486084
1907,Yantai,teleg_0231,+,2019-11-27 06:30:38.012306
1908,Yorkshire,leeuw_0147,-,2019-11-27 06:31:17.880937
1909,Yorkshire,trouw_0263,-,2019-11-27 06:32:52.586978
1910,Yorkshire,trouw_0252,-,2019-11-27 06:32:54.161923
1911,Yorkshire,trouw_0260,-,2019-11-27 06:32:55.701420
1912,Yorkshire,volks_0449,-,2019-11-27 06:32:57.415291
1913,Young,volks_0485,-,2019-11-27 06:33:00.147866
1914,Young,volks_0034,-,2019-11-27 06:33:01.762179
1915,Young,volks_0448,-,2019-11-27 06:33:03.177606
1916,Young,volks_0175,-,2019-11-27 06:33:04.710006
1917,Yukon,trouw_0423,-,2019-11-27 06:33:07.526922
1918,Zagreb,volks_0536,+,2019-11-27 06:33:09.963462
1919,Zagreb,trouw_0445,+,2019-11-27 06:33:11.302157
1920,Zagreb,leeuw_0192,+,2019-11-27 06:33:12.571235
1921,Zara,leeuw_0124,-,2019-11-27 06:33:15.499649
1922,Zaventem,volks_0085,+,2019-11-27 06:33:20.927451
1923,Zeeland,trouw_0232,-,2019-11-27 06:33:23.606366
1924,Zeeland,trouw_0137,-,2019-11-27 06:33:25.294273
1925,Zeeland,trouw_0495,-,2019-11-27 06:33:27.436990
1926,Zeeland,volks_0580,-,2019-11-27 06:33:31.784431
1927,Zeeland,volks_0131,-,2019-11-27 06:33:52.100539
1928,Zeven,teleg_0425,-,2019-11-27 06:33:56.293770
1929,Zeven,trouw_0057,-,2019-11-27 06:33:57.551808
1930,Zeven,leeuw_0058,-,2019-11-27 06:33:58.670234
1931,Zeven,volks_0547,-,2019-11-27 06:33:59.855315
1932,Zeven,volks_0236,-,2019-11-27 06:34:01.446914
1933,Zimmerman,leeuw_0266,-,2019-11-27 06:34:03.526511
1934,Zimmerman,trouw_0476,-,2019-11-27 06:34:04.974291
